,customer_id,total_invoice,total_quantity,quantity_products,freq_purchase,quantity_transactions,quantity_categories,quantity_coupons,quantity_coupons_used
0,12346,-1.0023578458628204,-0.7038826765388061,-1.0887285425705049,-0.6452449037581256,-1.0551661090793654,-1.2893389161857,-1.1272421221129856,-0.8264953379259854
1,12348,-0.3707198816270933,0.6337903058211707,0.0059089744508575,0.0621922798803011,-0.4716767768116799,0.1268329772711338,1.0491164304813922,0.2167077059886073
2,12350,-0.463353072854764,-0.5869986295364781,-0.5702160345077543,-0.6452449037581256,-0.221609920125529,-0.581252969457283,-0.5831524839643911,-0.3628495406306108
3,12356,-0.2381541133050256,-0.3597240936986179,0.6972589852011917,-0.6452449037581256,-0.0548986823347617,0.4808759506353423,-0.0390628458157966,0.2167077059886073
4,12359,-0.7483590491652422,-0.1649173486947378,-0.2821535300284483,-0.6452449037581256,-0.888454871288598,-0.9352959428214916,-0.8551973030386884,-0.8264953379259854
5,12370,2.2740390661456367,3.257187805206756,2.3680215111811656,0.0621922798803011,2.5291255034221307,1.5430048707279678,1.865250887704284,1.3758221992270436
6,12373,-0.8269573777482391,-0.5805050713696821,-0.4549910327160318,-0.6452449037581256,-0.7217436334978308,-0.9352959428214916,-0.8551973030386884,-0.7105838886021417
7,12383,1.3706486638784876,0.4779449098180666,1.6766715004308317,1.4770666471571543,2.112347408945213,1.5430048707279678,2.681385344927176,1.3758221992270436
8,12386,-0.7915775758556153,-0.625959978537254,-0.6278285354036154,0.0621922798803011,-0.6383880146024472,-0.581252969457283,-0.3111076648900939,-0.3628495406306108
9,12388,-0.6959023867271447,-0.5610243968692941,-0.166928528236726,-0.6452449037581256,-0.3049655390209126,0.8349189239995508,0.2329819732585006,-0.942406787249829
10,12393,-0.0754770923167651,0.0493700708095303,-0.2245410291325871,0.0621922798803011,-0.0548986823347617,0.4808759506353423,0.2329819732585006,-0.0151151926590799
11,12395,-0.3575015081574897,-0.3272563028646379,0.5244214825136081,0.769629463518728,0.0284569365606218,0.1268329772711338,0.7770716114070951,-0.0151151926590799
12,12402,-0.7933617895769571,-0.6129728622036621,-0.5702160345077543,-0.6452449037581256,-0.6383880146024472,-0.581252969457283,-0.5831524839643911,-0.3628495406306108
13,12410,0.0611326124107175,-0.2882949538638619,0.1211339762425798,-0.6452449037581256,0.0284569365606218,0.4808759506353423,0.2329819732585006,-0.594672439278298
14,12413,0.3570103951053941,0.9584682141609708,0.0059089744508575,0.0621922798803011,-0.3049655390209126,-0.2272099960930745,-0.0390628458157966,0.332619155312451
15,12414,-0.7842502171163838,-0.6779084438716221,-0.8582785389870601,0.0621922798803011,-0.6383880146024472,-0.2272099960930745,-0.3111076648900939,-0.942406787249829
16,12415,0.298497173924684,0.3740479791493305,0.9853214896804976,0.769629463518728,0.8620131255144581,0.8349189239995508,0.5050267923327979,0.5644420539601382
17,12417,-0.2309564039486514,0.2961252811477785,0.4091964807218857,0.769629463518728,0.1118125554560054,0.4808759506353423,1.3211612495556897,0.2167077059886073
18,12421,-0.2095996457882262,-0.6129728622036621,-0.6278285354036154,-0.6452449037581256,-0.6383880146024472,-0.2272099960930745,-0.3111076648900939,-0.1310266419829235
19,12422,-0.6552821691238111,-0.0675139761927977,-0.5702160345077543,0.0621922798803011,-0.3883211579162963,-0.2272099960930745,-0.5831524839643911,-0.4787609899544545
20,12423,-0.7072549817999714,-0.6129728622036621,-0.3397660309243095,-0.6452449037581256,-0.4716767768116799,-0.2272099960930745,-0.3111076648900939,-0.2469380913067672
21,12427,-0.435543680590233,0.3805415373161265,-0.4549910327160318,0.0621922798803011,-0.888454871288598,0.1268329772711338,-0.0390628458157966,-0.3628495406306108
22,12429,0.1399857273870588,0.1402798851446743,-0.2245410291325871,-0.6452449037581256,-0.3049655390209126,-0.2272099960930745,-0.3111076648900939,-0.3628495406306108
23,12431,1.4985145836863834,-0.3532305355318219,0.178746477138441,2.184503830795581,1.528858076677527,0.4808759506353423,1.3211612495556897,0.5644420539601382
24,12434,-1.0541559354772148,-0.625959978537254,-1.0311160416746437,-0.6452449037581256,-1.0551661090793654,-1.2893389161857,-1.1272421221129856,-0.8264953379259854
25,12437,0.073682253963185,-0.5545308387024981,-0.3397660309243095,0.769629463518728,0.0284569365606218,-0.2272099960930745,0.2329819732585006,-0.7105838886021417
26,12441,-0.3856404287170494,-0.6194664203704581,-0.800666038091199,0.0621922798803011,-0.221609920125529,-0.9352959428214916,-0.8551973030386884,-0.2469380913067672
27,12464,-0.6181303978030795,-0.6584277693712342,-0.9158910398829212,-0.6452449037581256,-0.6383880146024472,-0.9352959428214916,-0.8551973030386884,-0.7105838886021417
28,12468,-0.4243359985628103,-0.5545308387024981,-0.6278285354036154,-0.6452449037581256,-0.5550323957070635,0.1268329772711338,-0.0390628458157966,-0.7105838886021417
29,12474,1.9751627577956212,0.7376872364899068,-0.0517035264450036,2.891941014434008,1.112079982200609,-0.2272099960930745,1.0491164304813922,0.6803535032839819
30,12476,0.357392295278637,1.237691215333199,0.0059089744508575,0.0621922798803011,-0.0548986823347617,0.8349189239995508,0.2329819732585006,0.1007962566647637
31,12477,-0.9693052979350408,-0.7103762347056022,-1.0887285425705049,-0.6452449037581256,-0.9718104901839816,-1.2893389161857,-1.1272421221129856,-0.942406787249829
32,12480,-0.3787502279458002,-0.3921918845325979,1.0429339905763586,-0.6452449037581256,0.0284569365606218,1.1889618973637592,0.5050267923327979,0.6803535032839819
33,12483,-0.5909019505440424,-0.548037280535702,-0.3973785318201707,-0.6452449037581256,-0.6383880146024472,-0.2272099960930745,-0.3111076648900939,-0.8264953379259854
34,12484,1.6725874217689556,2.094840893350272,3.116984022827361,-0.6452449037581256,1.778924933363678,2.251090817456385,1.0491164304813922,3.346316837732385
35,12489,-0.7680213322629823,-0.4116725590329859,-0.3973785318201707,-0.6452449037581256,-0.6383880146024472,0.4808759506353423,0.2329819732585006,-0.3628495406306108
36,12490,0.2550238816929648,-0.3272563028646379,0.8700964878887751,-0.6452449037581256,0.6953018877236908,1.5430048707279678,0.7770716114070951,0.6803535032839819
37,12494,-0.8723315297781955,-0.6649213275380301,-0.800666038091199,1.4770666471571543,-0.7217436334978308,-0.2272099960930745,0.2329819732585006,-0.594672439278298
38,12500,-1.0325908825382193,-0.6908955602052141,-0.9158910398829212,-0.6452449037581256,-0.888454871288598,-1.6433818895499084,-1.3992869411872828,-0.7105838886021417
39,12502,1.0621179346627785,0.0363829544759383,-0.166928528236726,-0.6452449037581256,0.6119462688283073,-0.2272099960930745,-0.3111076648900939,0.5644420539601382
40,12503,-1.068175192486574,-0.7168697928723982,-1.146341043466366,-0.6452449037581256,-1.0551661090793654,-1.6433818895499084,-1.3992869411872828,-1.0583182365736727
41,12510,-0.4513496785830935,0.6792452129887426,0.178746477138441,-0.6452449037581256,-0.1382543012301454,0.8349189239995508,0.2329819732585006,-0.0151151926590799
42,12515,-0.4200080496036334,-0.1064753251935737,-0.2821535300284483,-0.6452449037581256,-0.8050992523932144,-0.9352959428214916,-0.8551973030386884,-0.7105838886021417
43,12523,-0.862095204715099,-0.541543722368906,-0.800666038091199,-0.6452449037581256,-0.888454871288598,-0.2272099960930745,-0.5831524839643911,-0.4787609899544545
44,12524,-0.8117817523369668,-0.574011513202886,-0.2821535300284483,0.0621922798803011,-0.7217436334978308,-0.2272099960930745,-0.3111076648900939,0.1007962566647637
45,12527,-0.2980755825124696,2.029905311682312,-0.6278285354036154,-0.6452449037581256,-0.6383880146024472,-0.581252969457283,-0.5831524839643911,-0.942406787249829
46,12528,0.8731698859043339,-0.0999817670267777,-0.2821535300284483,-0.6452449037581256,0.6953018877236908,0.1268329772711338,-0.0390628458157966,0.332619155312451
47,12530,-0.4220614793009458,-0.1649173486947378,-0.512603533611893,-0.6452449037581256,-0.4716767768116799,0.4808759506353423,-0.0390628458157966,-0.942406787249829
48,12540,0.9320631764528612,1.289639680667567,1.8495090031184152,1.4770666471571543,1.528858076677527,1.1889618973637592,1.865250887704284,1.0280878512555127
49,12551,-0.3690638743303462,-0.6129728622036621,-0.800666038091199,-0.6452449037581256,-0.3883211579162963,-0.581252969457283,-0.5831524839643911,-0.7105838886021417
50,12553,-0.2797628574078509,-0.1324495578607578,0.8700964878887751,0.769629463518728,0.0284569365606218,1.8970478440921763,1.3211612495556897,0.1007962566647637
51,12557,-0.9323901759397804,-0.6584277693712342,-0.7430535371953377,0.769629463518728,-0.8050992523932144,-1.6433818895499084,-1.3992869411872828,-0.4787609899544545
52,12559,0.2176666431245939,0.1597605596450624,-0.3397660309243095,0.0621922798803011,-0.221609920125529,-0.2272099960930745,-0.3111076648900939,-0.1310266419829235
53,12574,-0.3747953379127077,0.5104127006520466,-0.5702160345077543,-0.6452449037581256,-0.7217436334978308,0.4808759506353423,0.2329819732585006,-0.2469380913067672
54,12577,1.7731053956875908,5.614349419753705,1.9071215040142764,-0.6452449037581256,1.6122136955729107,0.4808759506353423,0.2329819732585006,1.3758221992270436
55,12578,1.4921512962233718,0.0298893963091423,1.503833997743248,1.4770666471571543,2.195703027840596,1.1889618973637592,0.7770716114070951,2.4190252431416366
56,12583,0.3095928265075719,0.2831381648141864,1.1005464914722198,0.0621922798803011,0.1118125554560054,1.1889618973637592,1.593206068629987,0.332619155312451
57,12585,0.858285879855699,0.6532709803215586,2.07995900670186,0.0621922798803011,1.0287243633052254,1.8970478440921763,0.7770716114070951,1.607645097874731
58,12586,-1.0632763491849464,-0.7168697928723982,-1.146341043466366,-0.6452449037581256,-1.0551661090793654,-1.6433818895499084,-1.3992869411872828,-1.0583182365736727
59,12591,1.0086350745055752,0.3026188393145744,-0.1093160273408648,-0.6452449037581256,0.6119462688283073,0.1268329772711338,-0.0390628458157966,-0.1310266419829235
60,12594,-0.7398908442514198,0.1272927688110823,-0.512603533611893,-0.6452449037581256,-0.7217436334978308,-0.2272099960930745,-0.3111076648900939,-0.7105838886021417
61,12600,-0.7046483611065232,-0.6194664203704581,-0.4549910327160318,1.4770666471571543,-0.4716767768116799,-0.581252969457283,-0.3111076648900939,-0.0151151926590799
62,12601,-0.8220032849926715,-0.6649213275380301,-0.6854410362994766,-0.6452449037581256,-0.8050992523932144,-0.2272099960930745,-0.3111076648900939,-0.4787609899544545
63,12605,-0.9374070165277744,-0.7038826765388061,-1.0311160416746437,-0.6452449037581256,-0.9718104901839816,-1.2893389161857,-1.1272421221129856,-1.0583182365736727
